9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.10e-01,9.10e-01,9.32e-01,9.56e-01,3.19e-02,9.61e-01,6.69e-03,9.06e-01,7.32e-01,9.29e-01,7.12e-01,8.03e-01,7.61e-03,8.67e-01,8.76e-01,3.19e-02,8.90e-01,8.41e-03,8.69e-01,7.61e-03,8.41e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.66e-01,9.72e-01,9.74e-01,9.40e-01,8.73e-01,9.48e-01,9.06e-01,6.69e-03,1.50e-02,9.51e-01,9.52e-01,9.45e-01,9.24e-01,9.68e-01,9.36e-01,4.65e-01,7.83e-01,5.34e-01,8.83e-01,8.56e-01,1.50e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.22e-01,9.31e-01,9.44e-01,9.68e-01,9.33e-01,8.01e-01,7.32e-01,1.50e-02,6.69e-03,9.21e-01,8.87e-01,7.67e-01,7.22e-01,8.78e-03,9.09e-01,9.37e-01,9.08e-01,6.85e-01,8.78e-03,8.53e-01,7.98e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,8.67e-01,9.29e-01,9.31e-01,9.52e-01,9.52e-01,9.03e-01,9.29e-01,9.51e-01,9.21e-01,6.69e-03,1.80e-01,1.80e-01,3.15e-01,9.63e-01,3.22e-01,9.33e-01,9.20e-01,9.29e-01,9.04e-01,8.49e-01,9.59e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.55e-03,9.55e-03,9.65e-01,9.42e-01,5.76e-01,7.39e-01,7.12e-01,9.52e-01,8.87e-01,1.80e-01,6.69e-03,6.69e-03,2.40e-02,8.92e-01,2.27e-02,5.76e-01,9.48e-01,9.04e-01,8.77e-01,7.91e-01,8.94e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.18e-01,9.39e-01,9.65e-01,9.68e-01,9.24e-01,7.39e-01,8.03e-01,9.45e-01,7.67e-01,1.80e-01,6.69e-03,6.69e-03,9.53e-03,9.40e-01,1.02e-02,9.00e-01,8.88e-01,4.29e-01,2.66e-01,8.50e-01,8.20e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.00e-01,9.10e-01,9.54e-01,9.58e-01,3.19e-02,7.64e-01,7.61e-03,9.24e-01,7.22e-01,3.15e-01,2.40e-02,9.53e-03,6.69e-03,9.06e-01,8.37e-02,3.19e-02,9.11e-01,8.41e-03,7.72e-01,7.61e-03,8.41e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,8.95e-01,8.89e-01,9.83e-01,9.75e-01,8.11e-01,9.83e-01,8.67e-01,9.68e-01,8.78e-03,9.63e-01,8.92e-01,9.40e-01,9.06e-01,6.69e-03,9.69e-01,9.12e-01,9.52e-01,9.06e-01,8.78e-03,9.01e-01,9.36e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,3.15e-01,3.15e-01,9.67e-01,9.46e-01,9.60e-01,8.13e-01,8.76e-01,9.36e-01,9.09e-01,3.22e-01,2.27e-02,1.02e-02,8.37e-02,9.69e-01,6.69e-03,9.51e-01,9.34e-01,2.11e-01,9.60e-01,8.98e-01,9.50e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.10e-01,9.10e-01,4.49e-01,8.64e-01,7.45e-03,8.90e-01,3.19e-02,4.65e-01,9.37e-01,9.33e-01,5.76e-01,9.00e-01,3.19e-02,9.12e-01,9.51e-01,6.69e-03,7.28e-01,3.19e-02,4.83e-01,3.19e-02,3.19e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,8.34e-01,9.18e-01,8.79e-01,9.65e-01,9.47e-01,9.62e-01,8.90e-01,7.83e-01,9.08e-01,9.20e-01,9.48e-01,8.88e-01,9.11e-01,9.52e-01,9.34e-01,7.28e-01,6.69e-03,7.63e-01,9.25e-01,2.66e-01,6.76e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.10e-01,8.89e-01,9.10e-01,9.66e-01,3.19e-02,9.49e-01,8.41e-03,5.34e-01,6.85e-01,9.29e-01,9.04e-01,4.29e-01,8.41e-03,9.06e-01,2.11e-01,3.19e-02,7.63e-01,6.69e-03,9.15e-01,8.41e-03,8.41e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.59e-01,9.72e-01,9.67e-01,9.23e-01,7.39e-01,9.83e-01,8.69e-01,8.83e-01,8.78e-03,9.04e-01,8.77e-01,2.66e-01,7.72e-01,8.78e-03,9.60e-01,4.83e-01,9.25e-01,9.15e-01,6.69e-03,6.09e-01,9.00e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.03e-01,8.87e-01,9.47e-01,6.97e-01,3.19e-02,9.81e-01,7.61e-03,8.56e-01,8.53e-01,8.49e-01,7.91e-01,8.50e-01,7.61e-03,9.01e-01,8.98e-01,3.19e-02,2.66e-01,8.41e-03,6.09e-01,6.69e-03,8.41e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,7.00e-01,8.47e-01,9.38e-01,9.61e-01,3.19e-02,9.59e-01,8.41e-03,1.50e-02,7.98e-03,9.59e-01,8.94e-01,8.20e-01,8.41e-03,9.36e-01,9.50e-01,3.19e-02,6.76e-01,8.41e-03,9.00e-01,8.41e-03,6.69e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.90e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,6.69e-03,1.75e-02,1.24e-02,1.97e-02,9.77e-03,7.93e-03,1.90e-02,8.02e-03,1.25e-02,1.77e-02,1.37e-02,9.15e-03,1.20e-02,1.34e-02,1.33e-02,8.76e-03,8.82e-03,7.48e-03,1.97e-02,1.07e-02,2.48e-02,5.43e-02,4.05e-02,8.04e-03,1.36e-02,1.70e-02,1.09e-02,2.36e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.77e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,1.75e-02,6.69e-03,7.24e-03,7.24e-03,7.24e-03,7.91e-03,7.24e-03,8.01e-03,8.11e-03,7.24e-03,7.33e-03,7.24e-03,7.94e-03,7.19e-03,8.90e-03,2.25e-02,2.09e-02,1.06e-02,1.00e-02,1.01e-02,7.52e-03,1.32e-02,8.91e-03,7.75e-03,9.22e-03,7.38e-03,1.67e-02,1.05e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.78e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,1.24e-02,7.24e-03,6.69e-03,7.22e-03,7.20e-03,7.69e-03,7.23e-03,8.21e-03,8.91e-03,7.24e-03,7.25e-03,7.22e-03,8.65e-03,7.24e-03,9.63e-03,1.68e-02,1.59e-02,8.16e-03,1.23e-02,8.52e-03,8.09e-03,1.70e-02,8.14e-03,8.27e-03,8.63e-03,7.37e-03,1.42e-02,9.68e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.88e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,1.97e-02,7.24e-03,7.22e-03,6.69e-03,7.22e-03,1.31e-02,7.22e-03,1.34e-02,1.50e-02,7.21e-03,7.25e-03,7.21e-03,1.54e-02,7.25e-03,9.78e-03,1.44e-02,1.37e-02,1.77e-02,3.86e-02,8.95e-03,1.65e-02,1.65e-02,2.89e-02,1.88e-02,1.58e-02,7.36e-03,9.27e-03,2.74e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.75e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.77e-03,7.24e-03,7.20e-03,7.22e-03,6.69e-03,8.59e-03,7.24e-03,7.71e-03,8.91e-03,7.25e-03,7.25e-03,7.22e-03,8.65e-03,7.25e-03,1.24e-02,1.21e-02,1.16e-02,1.06e-02,1.25e-02,1.10e-02,7.99e-03,1.76e-02,8.21e-03,8.35e-03,1.06e-02,7.38e-03,1.34e-02,1.27e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.77e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,7.93e-03,7.91e-03,7.69e-03,1.31e-02,8.59e-03,6.69e-03,1.70e-02,8.74e-03,7.77e-03,1.13e-02,1.07e-02,1.74e-02,7.79e-03,8.79e-03,1.18e-02,3.07e-02,2.81e-02,1.09e-02,1.06e-02,1.05e-02,7.57e-03,8.26e-03,8.91e-03,7.60e-03,7.68e-03,8.19e-03,1.72e-02,8.22e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
